Order,MS Zoning,Year Built,Overall Qual,Overall Cond,Lot Area,Garage Area,Pool Area,Bedroom AbvGr,Full Bath,TotRms AbvGrd,SalePrice
2711,RL,1964.0,6.0,7,10366,336.0,0,2,1.0,4,132000
2712,RL,1966.0,5.0,6,9000,286.0,0,3,1.0,6,142500
2713,RL,,5.0,5,11553,336.0,0,3,1.0,7,158000
2714,RL,1978.0,6.0,7,7844,440.0,0,3,1.0,6,149500
2715,RL,1967.0,5.0,5,9535,512.0,0,3,1.0,7,165000
2716,RL,1968.0,,6,10335,440.0,0,3,,7,180000
2717,RL,1978.0,6.0,6,7176,616.0,0,3,1.0,6,160500
2718,RL,1977.0,5.0,4,9662,580.0,0,6,2.0,10,156500
2719,RL,1977.0,,4,8235,586.0,0,6,2.0,10,157000
2720,RL,1958.0,5.0,5,13650,451.0,0,4,2.0,8,172500
2721,RL,1957.0,5.0,4,13125,484.0,0,3,2.0,8,155000
2722,RL,1955.0,5.0,4,17920,454.0,0,3,1.0,6,170000
2723,RL,1924.0,5.0,5,17529,322.0,0,2,1.0,5,105000
2724,RL,1965.0,4.0,9,10246,364.0,0,0,0.0,3,145000
2725,RL,1956.0,5.0,6,14175,576.0,0,3,1.0,6,168000
2726,RL,,7.0,6,20355,521.0,0,2,1.0,6,278000
2727,RL,1963.0,,6,13050,575.0,0,1,1.0,4,164000
2728,RL,1953.0,7.0,4,15593,667.0,0,3,2.0,7,225000
2729,RL,1971.0,5.0,7,10820,576.0,0,2,1.0,4,130000
2730,RL,1974.0,5.0,5,13350,440.0,0,3,,5,142500
2731,RL,1980.0,7.0,5,1700,450.0,0,2,2.0,7,148400
2732,RL,1986.0,7.0,5,5271,445.0,0,2,1.0,6,190000
2733,RL,,,5,9375,504.0,0,3,1.0,6,146000
2734,RL,1942.0,5.0,5,6488,215.0,0,3,1.0,6,128000
2735,RL,1948.0,5.0,8,7800,230.0,0,3,3.0,8,225000
2736,RL,1966.0,6.0,7,19690,432.0,738,4,2.0,8,274970
2737,RL,1928.0,6.0,7,19950,795.0,0,4,2.0,8,235000
2738,RL,1935.0,6.0,8,19800,836.0,0,5,3.0,7,415000
2739,RL,1962.0,5.0,5,11679,528.0,0,3,2.0,6,182000
2740,RL,1952.0,5.0,6,12048,569.0,0,3,1.0,7,135000
2741,RL,1955.0,5.0,8,10519,288.0,0,3,1.0,6,137000
2742,RL,1954.0,6.0,4,9525,325.0,0,4,2.0,7,136900
2743,RL,,6.0,5,9525,305.0,0,5,1.0,7,149900
2744,RL,1952.0,5.0,7,6420,308.0,0,2,1.0,6,123500
2745,RL,1954.0,5.0,5,8335,0.0,0,3,1.0,5,93000
2746,RL,1948.0,5.0,3,7585,280.0,0,4,1.0,7,91500
2747,RL,1985.0,6.0,5,11200,403.0,0,3,2.0,5,180000
2748,RL,1989.0,6.0,4,12128,506.0,0,4,2.0,9,209000
2749,RL,1993.0,8.0,5,9554,471.0,0,3,2.0,8,215000
2750,RL,1993.0,6.0,8,9069,920.0,0,2,2.0,8,224500
2751,RL,2005.0,7.0,5,11003,848.0,0,3,2.0,7,229800
2752,RL,2005.0,7.0,5,7488,632.0,0,2,2.0,6,183600
2753,RL,2006.0,7.0,5,7406,632.0,0,2,2.0,6,194000
2754,RL,2006.0,7.0,5,6762,662.0,0,2,2.0,6,193879
2755,RL,2005.0,7.0,5,11210,865.0,0,3,2.0,7,221500
2756,RL,2006.0,7.0,5,8990,675.0,0,2,2.0,5,204900
2757,RL,2006.0,7.0,5,8760,868.0,0,3,2.0,7,239799
2758,RL,2006.0,6.0,5,13377,495.0,0,3,2.0,7,233555
2759,RL,2005.0,7.0,5,11645,660.0,0,3,2.0,7,260000
2760,RL,2005.0,8.0,5,11645,754.0,0,2,2.0,6,294900
2761,RL,2005.0,7.0,5,10984,638.0,0,3,2.0,8,209700
2762,RL,,7.0,5,9316,576.0,0,3,2.0,7,225000
2763,RL,2005.0,7.0,5,9316,610.0,0,3,2.0,6,181000
2764,RL,1992.0,8.0,5,10041,506.0,0,3,2.0,8,220000
2765,RL,1964.0,,5,36500,390.0,0,4,2.0,7,190000
2766,RL,1969.0,6.0,5,21453,540.0,0,1,1.0,4,180000
2767,RL,1975.0,7.0,5,70761,576.0,0,2,2.0,5,280000
2768,RL,1968.0,6.0,5,12000,522.0,0,3,2.0,6,158900
2769,RL,1996.0,5.0,5,8846,576.0,0,2,,5,148000
2770,RL,1996.0,5.0,6,13015,462.0,0,3,1.0,5,145000
2771,RL,1995.0,6.0,5,12438,473.0,0,3,2.0,6,187000
2772,RL,1998.0,7.0,5,8685,591.0,0,3,2.0,5,193000
2773,RL,1995.0,5.0,5,13568,576.0,0,3,1.0,5,156000
2774,RL,2000.0,7.0,5,9100,541.0,0,3,,6,235000
2775,RL,1997.0,6.0,5,9236,576.0,0,3,2.0,6,217000
2776,RL,1999.0,7.0,5,10264,472.0,0,3,2.0,6,214000
2777,RL,,7.0,5,9272,515.0,0,3,,7,196000
2778,RL,1999.0,7.0,5,13426,586.0,0,3,2.0,7,217000
2779,RL,2002.0,7.0,5,13450,492.0,0,3,2.0,8,200000
2780,RL,2002.0,7.0,5,14006,474.0,0,3,2.0,7,192500
2781,RL,2001.0,7.0,5,13704,843.0,0,3,2.0,6,205000
2782,RL,1976.0,5.0,5,10780,576.0,0,3,1.0,6,132500
2783,RL,1977.0,,6,8340,317.0,0,3,1.0,6,157500
2784,RL,1978.0,6.0,6,10385,672.0,0,3,2.0,6,174000
2785,RL,1969.0,5.0,6,9920,300.0,0,3,1.0,5,128500
2786,RL,,5.0,7,9560,288.0,0,3,1.0,5,128500
2787,RL,1972.0,5.0,7,9800,552.0,0,3,1.0,5,149900
2788,RL,1972.0,5.0,8,7200,297.0,0,3,1.0,5,119900
2789,RH,1993.0,6.0,5,3612,484.0,0,3,2.0,5,137000
2790,RL,2002.0,8.0,5,11367,586.0,0,3,2.0,7,255000
2791,RL,2002.0,7.0,5,9930,591.0,0,3,2.0,6,222000
2792,RL,1999.0,6.0,5,9468,530.0,0,3,,7,214000
2793,RL,2002.0,8.0,5,11088,418.0,0,1,1.0,5,220000
2794,RL,2001.0,8.0,5,14781,748.0,0,3,2.0,7,275000
2795,RL,2002.0,7.0,5,8726,529.0,0,4,2.0,8,197000
2796,RL,2002.0,7.0,5,8125,900.0,0,3,,6,230000
2797,RL,1999.0,8.0,5,10566,646.0,0,3,2.0,8,268500
2798,RL,1996.0,7.0,5,21533,467.0,0,4,2.0,9,210900
2799,RL,1998.0,7.0,5,11250,555.0,0,3,2.0,8,227000
2800,RL,1995.0,7.0,5,11250,610.0,0,4,2.0,8,237000
2801,RL,1998.0,7.0,6,9750,583.0,0,3,2.0,8,274300
2802,RL,2004.0,7.0,5,9100,484.0,0,3,2.0,8,216837
2803,RM,2003.0,6.0,5,4435,420.0,0,1,1.0,4,133000
2804,RM,2004.0,6.0,5,4435,420.0,0,1,1.0,3,155900
2805,RL,2006.0,8.0,5,15611,685.0,0,3,2.0,8,233230
2806,RL,2003.0,7.0,5,8810,545.0,0,3,2.0,7,207000
2807,RL,2004.0,7.0,5,12393,434.0,0,4,2.0,8,195000
2808,RL,2003.0,6.0,5,9135,544.0,0,3,,7,200000
2809,RL,2006.0,7.0,5,8581,578.0,0,3,2.0,7,203160
2810,RL,2005.0,7.0,5,8400,572.0,0,3,2.0,6,195800
2811,RL,2005.0,7.0,5,10084,782.0,0,3,2.0,7,212900
2812,RL,2004.0,7.0,5,11645,565.0,0,3,2.0,7,196500
2813,RL,2005.0,7.0,5,8772,502.0,0,3,2.0,6,198000
2814,RL,2005.0,,5,8846,564.0,0,3,2.0,6,173900
2815,RL,2005.0,6.0,5,8461,390.0,0,3,2.0,8,163990
2816,RL,2005.0,7.0,5,8767,400.0,0,3,2.0,6,164990
2817,RL,1910.0,4.0,6,8777,528.0,0,3,2.0,6,98000
2818,RL,1959.0,5.0,4,17755,528.0,0,3,1.0,6,149900
2819,RL,1951.0,4.0,5,8877,396.0,0,2,,6,102000
2820,RL,1975.0,6.0,5,7840,0.0,0,4,2.0,4,127500
2821,RL,1975.0,6.0,5,9400,0.0,0,4,2.0,4,127500
2822,RL,,5.0,4,16133,360.0,0,2,1.0,5,119900
2823,RL,2003.0,7.0,5,7162,616.0,0,3,2.0,8,196500
2824,RL,2002.0,6.0,5,8050,0.0,0,2,1.0,4,117250
2825,RL,2003.0,7.0,5,11060,502.0,0,3,,9,229000
2826,RM,2005.0,5.0,5,3675,525.0,0,2,1.0,5,145000
2827,RM,2005.0,6.0,5,3675,525.0,0,2,2.0,5,140000
2828,RM,2005.0,6.0,5,3675,525.0,0,2,1.0,5,142500
2829,RM,2004.0,7.0,5,2522,380.0,0,3,,7,134000
2830,RM,2004.0,7.0,5,2522,380.0,0,3,2.0,7,130000
2831,RM,2004.0,6.0,5,2522,380.0,0,3,,7,130000
2832,RM,2004.0,7.0,5,2522,380.0,0,3,2.0,7,137500
2833,RM,2004.0,7.0,5,3363,380.0,0,3,2.0,7,130000
2834,RL,,4.0,7,6956,265.0,0,3,1.0,5,97900
2835,RL,1915.0,6.0,3,7822,528.0,0,3,2.0,7,92000
2836,RL,1924.0,4.0,5,8707,288.0,0,4,1.0,9,107000
2837,RL,1910.0,5.0,3,8410,0.0,0,5,1.0,8,81000
2838,RL,1924.0,5.0,7,9738,392.0,0,4,1.0,7,104900
2839,RL,1955.0,5.0,7,8172,572.0,0,2,1.0,5,115000
2840,RL,,,4,16012,609.0,0,3,2.0,6,125000
2841,RL,1918.0,5.0,7,8248,280.0,0,3,1.0,7,116000
2842,RL,1922.0,4.0,4,8248,0.0,0,3,1.0,8,83000
2843,RL,1912.0,,5,6204,440.0,0,5,1.0,10,118500
2844,RL,1922.0,2.0,3,8088,216.0,0,1,1.0,3,35000
2845,RL,1910.0,4.0,7,11388,275.0,0,3,1.0,5,121000
2846,RH,1916.0,5.0,8,7082,0.0,0,5,2.0,10,160000
2847,RL,1940.0,6.0,5,8400,240.0,0,2,1.0,6,140000
2848,RL,1938.0,5.0,5,10890,240.0,0,3,2.0,6,137000
2849,RH,1945.0,6.0,6,6430,440.0,0,3,1.0,6,128000
2850,RL,1926.0,7.0,8,7000,312.0,0,3,,6,160000
2851,RL,1914.0,5.0,5,13132,180.0,0,4,1.0,9,138887
2852,RL,1920.0,6.0,8,4899,216.0,0,3,1.0,6,149000
2853,RL,1926.0,5.0,5,6000,0.0,0,4,2.0,7,102000
2854,RL,1919.0,7.0,8,9399,288.0,0,4,,7,167000
2855,RL,1920.0,7.0,6,7588,216.0,0,4,1.0,9,200100
2856,RL,1939.0,5.0,5,10164,240.0,0,3,2.0,6,131000
2857,RL,,,4,6191,240.0,0,4,1.0,6,112000
2858,RL,1915.0,7.0,5,9550,642.0,0,3,1.0,7,140000
2859,RL,1920.0,6.0,5,21780,318.0,0,3,1.0,7,195000
2860,RL,1929.0,8.0,7,11435,400.0,0,3,1.0,7,230000
2861,RL,1940.0,5.0,6,12400,410.0,0,2,1.0,7,194000
2862,RL,1922.0,4.0,5,11600,252.0,0,2,,5,137500
2863,RL,1936.0,7.0,7,11500,180.0,0,3,1.0,6,250000
2864,RL,1929.0,7.0,7,8170,451.0,0,4,2.0,7,218000
2865,RL,,6.0,8,16560,360.0,0,4,2.0,9,239000
2866,RL,1932.0,,7,12320,579.0,0,3,1.0,8,199500
2867,RL,1930.0,6.0,7,14210,365.0,0,3,1.0,8,210000
2868,RL,1956.0,6.0,7,14115,470.0,0,2,1.0,6,230000
2869,RL,1977.0,5.0,6,12984,621.0,0,3,2.0,7,217500
2870,RL,1950.0,5.0,7,15600,342.0,0,4,,9,257000
2871,RL,1953.0,5.0,5,15750,375.0,0,2,1.0,5,157000
2872,RL,1969.0,6.0,5,16381,540.0,0,3,2.0,7,223000
2873,RM,1942.0,5.0,6,7288,215.0,0,2,1.0,5,102000
2874,RM,1926.0,6.0,7,7000,506.0,0,3,1.0,6,145400
2875,RM,,,4,8534,0.0,0,2,1.0,4,72000
2876,RM,1925.0,4.0,6,7030,272.0,0,2,1.0,4,85000
2877,RM,1936.0,4.0,6,8765,327.0,0,2,1.0,6,106500
2878,RM,1957.0,6.0,5,9060,384.0,0,4,2.0,6,139000
2879,C (all),1920.0,4.0,6,11040,570.0,0,3,1.0,7,108000
2880,C (all),,3.0,5,12366,0.0,0,2,1.0,5,51689
2881,C (all),1949.0,2.0,3,9000,308.0,0,1,,4,35311
2882,C (all),1951.0,5.0,6,9000,0.0,0,4,2.0,8,115000
2883,C (all),1916.0,3.0,5,8520,0.0,0,2,1.0,6,78000
2884,RM,2005.0,8.0,5,5748,495.0,0,2,2.0,5,375000
2885,RM,2004.0,8.0,5,3842,525.0,0,2,2.0,5,300000
2886,RL,1979.0,6.0,6,23580,576.0,0,3,2.0,6,242500
2887,RL,,6.0,5,8385,616.0,0,4,2.0,10,145000
2888,RL,2001.0,8.0,5,9116,490.0,0,3,2.0,7,209000
2889,RL,1977.0,6.0,5,10530,504.0,0,2,1.0,4,135000
2890,RL,1975.0,6.0,6,11080,528.0,0,3,2.0,6,148000
2891,RL,1988.0,7.0,5,11070,766.0,0,5,3.0,9,171000
2892,RL,1989.0,7.0,5,26178,628.0,0,4,2.0,9,335000
2893,RM,,7.0,5,8239,312.0,0,2,2.0,5,230000
2894,RL,1958.0,6.0,5,50102,518.0,0,2,1.0,6,250764
2895,RL,1981.0,8.0,6,16669,511.0,0,2,2.0,6,228000
2896,RL,1987.0,6.0,6,13811,551.0,0,2,,5,176000
2897,RL,1990.0,7.0,5,8049,484.0,0,2,2.0,6,180000
2898,RL,1990.0,7.0,5,11170,693.0,0,4,2.0,8,250000
2899,RL,2000.0,6.0,5,8098,470.0,0,2,2.0,5,202000
2900,RL,2002.0,8.0,5,14331,765.0,0,3,2.0,7,312500
2901,RL,2005.0,8.0,5,13618,714.0,0,3,2.0,8,320000
2902,RL,2005.0,8.0,5,11443,880.0,0,2,2.0,7,369900
2903,RL,2005.0,9.0,5,11577,682.0,0,3,2.0,9,359900
2904,A (agr),,,3,31250,270.0,0,3,1.0,6,81500
2905,RM,1997.0,7.0,5,7020,784.0,0,2,2.0,8,215000
2906,RM,1998.0,,5,4500,402.0,0,2,2.0,5,164000
2907,RM,1998.0,6.0,5,4500,405.0,0,2,2.0,5,153500
2908,RL,2006.0,,5,17217,0.0,0,3,1.0,6,84500
2909,RM,1977.0,,6,2665,336.0,0,3,1.0,5,104500
2910,RM,1977.0,5.0,6,2665,336.0,0,4,,6,127000
2911,RM,1973.0,6.0,4,3964,576.0,0,5,2.0,10,151400
2912,RL,1968.0,,7,10172,288.0,0,3,1.0,5,126500
2913,RL,1970.0,5.0,5,11836,928.0,0,4,2.0,8,146500
2914,RM,1970.0,4.0,6,1470,0.0,0,1,1.0,3,73000
2915,RM,,4.0,4,1484,253.0,0,3,1.0,5,79400
2916,RL,1969.0,5.0,5,13384,336.0,0,3,1.0,8,140000
2917,RM,,,7,1533,0.0,0,1,1.0,3,92000
2918,RM,1970.0,4.0,5,1533,286.0,0,3,1.0,5,87550
2919,RM,1970.0,4.0,5,1526,0.0,0,3,1.0,5,79500
2920,RM,1970.0,4.0,7,1936,0.0,0,3,1.0,5,90500
2921,RM,,4.0,5,1894,286.0,0,3,1.0,6,71000
2922,RL,1976.0,6.0,5,12640,574.0,0,4,2.0,8,150900
2923,RL,1976.0,5.0,5,9297,560.0,0,4,2.0,8,188000
2924,RL,1977.0,5.0,5,17400,484.0,0,3,2.0,5,160000
2925,RL,1960.0,5.0,7,20000,576.0,0,4,1.0,7,131000
2926,RL,1984.0,6.0,6,7937,588.0,0,3,1.0,6,142500
2927,RL,1983.0,5.0,5,8885,484.0,0,2,1.0,5,131000
2928,RL,1992.0,5.0,5,10441,0.0,0,3,1.0,6,132000
2929,RL,1974.0,5.0,5,10010,418.0,0,2,1.0,6,170000
2930,RL,1993.0,7.0,5,9627,650.0,0,3,,9,188000
